sources,target,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1_3,2,6,5,0.0875,0.0,0.0,0.0,1.0,0.0779220779221,0.0,0.0,0.0,0.0,0.0769230769231,1.0,0.0,0.0,0.0,0.0,0.142857142857,0.144578313253,0.0,14,11,16,13,6,20,0,0,0,0,13,1,0,0,0,0,11,0,0,0,0,0,16,0,1,0,0,1,11,0,0,0,0,0,6,0,0,0,0,0,20,0
2_3,0,0,0,0.9375,0.875,0.941176470588,0.923076923077,1.0,1.0,0.944444444444,1.0,0.941176470588,0.923076923077,0.888888888889,0.888888888889,0.944444444444,0.933333333333,0.941176470588,0.923076923077,0.941176470588,0.941176470588,0.944444444444,14,17,13,9,9,18,14,0,0,0,0,0,0,16,0,0,0,1,1,0,12,0,0,0,0,0,1,8,0,0,0,1,0,0,8,0,1,0,0,0,0,17
2_3,0,0,6,0.3875,0.0,0.0,0.393939393939,0.0,0.0,0.382978723404,0.0,0.0,0.928571428571,0.0,0.0,1.0,0.0,0.0,0.553191489362,0.0,0.0,0.553846153846,12,13,14,14,9,18,0,0,2,0,0,10,0,0,4,0,0,9,0,0,13,0,0,1,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18
2_3,0,0,1,0.2625,1.0,1.0,0.216216216216,0.0,0.0,0.0,0.285714285714,0.0588235294118,1.0,0.0,0.0,0.0,0.444444444444,0.111111111111,0.355555555556,0.0,0.0,0.0,14,17,16,5,11,17,4,0,10,0,0,0,0,1,15,1,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0
2_3,0,0,5,0.4375,0.7,1.0,0.454545454545,0.0,0.0,0.302325581395,0.7,0.217391304348,0.714285714286,0.0,0.0,0.8125,0.7,0.357142857143,0.555555555556,0.0,0.0,0.440677966102,10,23,14,11,6,16,7,0,0,0,0,3,1,5,1,0,0,16,0,0,10,0,0,4,0,0,7,0,0,4,2,0,1,0,0,3,0,0,3,0,0,13
2_3,0,1,0,0.975,1.0,1.0,1.0,0.916666666667,1.0,0.95652173913,1.0,0.923076923077,1.0,1.0,1.0,0.95652173913,1.0,0.96,1.0,0.95652173913,1.0,0.95652173913,11,13,14,11,8,23,11,0,0,0,0,0,0,12,0,0,0,1,0,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,1,0,22
2_3,0,1,6,0.625,0.652173913043,1.0,0.5,0.461538461538,0.0,0.8,1.0,0.714285714286,0.0714285714286,0.923076923077,0.0,0.705882352941,0.789473684211,0.833333333333,0.125,0.615384615385,0.0,0.75,15,14,14,13,7,17,15,0,0,0,0,0,1,10,0,1,0,2,0,0,1,12,0,1,0,0,1,12,0,0,7,0,0,0,0,0,0,0,0,1,4,12
2_3,0,1,1,0.5,0.5625,0.565217391304,0.6,0.454545454545,0.3125,0.5,0.642857142857,0.764705882353,0.428571428571,0.357142857143,1.0,0.125,0.6,0.65,0.5,0.4,0.47619047619,0.2,14,17,14,14,5,16,9,0,0,0,5,0,2,13,1,0,1,0,0,2,6,6,0,0,0,4,3,5,0,2,0,0,0,0,5,0,5,4,0,0,5,2
2_3,0,1,5,0.6,0.818181818182,0.5,1.0,1.0,0.714285714286,0.464285714286,0.818181818182,0.866666666667,0.368421052632,0.111111111111,0.625,0.722222222222,0.818181818182,0.634146341463,0.538461538462,0.2,0.666666666667,0.565217391304,11,15,19,9,8,18,9,0,0,0,2,0,0,13,0,0,0,2,0,4,7,0,0,8,1,2,0,1,0,5,1,2,0,0,5,0,0,5,0,0,0,13
2_3,0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,13,23,10,6,17,11,0,0,0,0,0,0,13,0,0,0,0,0,0,23,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,17
2_3,0,3,6,0.525,0.611111111111,1.0,0.4,0.0,0.0,0.542857142857,1.0,0.125,0.666666666667,0.0,0.0,1.0,0.758620689655,0.222222222222,0.5,0.0,0.0,0.703703703704,11,16,15,12,7,19,11,0,0,0,0,0,0,2,3,0,0,11,0,0,10,0,0,5,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19
2_3,0,3,1,0.4375,0.708333333333,0.5,0.3,0.0,0.666666666667,0.0,0.894736842105,0.0714285714286,1.0,0.0,0.222222222222,0.0,0.790697674419,0.125,0.461538461538,0.0,0.333333333333,0.0,19,14,15,10,9,13,17,0,0,1,1,0,0,1,13,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,7,0,0,0,2,0,0,1,12,0,0,0
2_3,0,3,5,0.5625,0.5,1.0,0.555555555556,1.0,0.5,0.540540540541,0.8,0.2,0.666666666667,0.222222222222,0.25,0.869565217391,0.615384615385,0.333333333333,0.606060606061,0.363636363636,0.333333333333,0.666666666667,10,15,15,9,8,23,8,0,0,0,1,1,2,3,0,0,0,10,0,0,10,0,0,5,1,0,6,2,0,0,4,0,1,0,2,1,1,0,1,0,1,20
2_3,0,6,0,0.9375,1.0,0.85,0.923076923077,1.0,1.0,0.944444444444,1.0,0.944444444444,1.0,1.0,0.666666666667,0.944444444444,1.0,0.894736842105,0.96,1.0,0.8,0.944444444444,11,18,12,12,9,18,11,0,0,0,0,0,0,17,0,0,0,1,0,0,12,0,0,0,0,0,0,12,0,0,0,3,0,0,6,0,0,0,1,0,0,17
2_3,0,6,6,0.35,0.27027027027,0.0,0.142857142857,0.529411764706,0.0,0.583333333333,1.0,0.0,0.181818181818,0.642857142857,0.0,0.318181818182,0.425531914894,0.0,0.16,0.58064516129,0.0,0.411764705882,10,13,11,14,10,22,10,0,0,0,0,0,6,0,4,0,0,3,0,0,2,7,0,2,0,0,5,9,0,0,10,0,0,0,0,0,11,0,3,1,0,7
2_3,0,6,1,0.3375,0.541666666667,0.0,0.147058823529,0.409090909091,0.0,0.0,1.0,0.0,0.5,0.818181818182,0.0,0.0,0.702702702703,0.0,0.227272727273,0.545454545455,0.0,0.0,13,19,10,11,13,14,13,0,0,0,0,0,1,0,11,7,0,0,0,0,5,5,0,0,0,0,2,9,0,0,10,0,3,0,0,0,0,0,13,1,0,0
2_3,0,6,5,0.2875,0.857142857143,0.5,0.0,0.0,0.0,0.228571428571,0.461538461538,0.0714285714286,0.0,0.0,0.0,0.941176470588,0.6,0.125,0.0,0.0,0.0,0.367816091954,13,14,14,14,8,17,6,0,0,0,0,7,1,1,0,0,0,12,0,1,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1,16
2_3,1,0,0,0.875,0.666666666667,0.875,1.0,1.0,0.888888888889,0.9375,0.923076923077,0.875,0.625,0.916666666667,1.0,1.0,0.774193548387,0.875,0.769230769231,0.95652173913,0.941176470588,0.967741935484,13,16,16,12,8,15,12,1,0,0,0,0,0,14,0,0,1,1,6,0,10,0,0,0,0,1,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,15
2_3,1,0,6,0.4125,0.25,0.375,0.0,1.0,0.212121212121,0.588235294118,0.333333333333,0.2,0.0,0.714285714286,1.0,0.434782608696,0.285714285714,0.260869565217,0.0,0.833333333333,0.35,0.5,9,15,12,14,7,23,3,0,0,0,1,5,0,3,0,0,10,2,5,5,0,0,2,0,4,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,13,10
2_3,1,0,1,0.2125,1.0,0.416666666667,0.0,0.0,0.0892857142857,0.5,0.230769230769,0.357142857143,0.0,0.0,0.714285714286,0.235294117647,0.375,0.384615384615,0.0,0.0,0.15873015873,0.32,13,14,15,14,7,17,3,0,0,0,8,2,0,5,0,0,9,0,0,0,0,0,15,0,0,2,1,0,11,0,0,0,0,0,5,2,0,5,0,0,8,4
2_3,1,0,5,0.2875,0.857142857143,0.8,0.0,1.0,0.131147540984,0.666666666667,0.545454545455,0.285714285714,0.0,0.214285714286,1.0,0.133333333333,0.666666666667,0.421052631579,0.0,0.352941176471,0.231884057971,0.222222222222,11,14,18,14,8,15,6,0,0,0,4,1,0,4,1,0,9,0,1,0,0,0,17,0,0,0,0,3,11,0,0,0,0,0,8,0,0,1,0,0,12,2
2_3,1,1,0,0.975,1.0,0.941176470588,1.0,1.0,0.909090909091,1.0,1.0,0.941176470588,1.0,1.0,1.0,0.944444444444,1.0,0.941176470588,1.0,1.0,0.952380952381,0.971428571429,10,17,10,15,10,18,10,0,0,0,0,0,0,16,0,0,1,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,1,0,0,0,17
2_3,1,1,6,0.6375,0.866666666667,0.714285714286,1.0,0.578947368421,0.545454545455,0.0,0.866666666667,0.666666666667,0.333333333333,1.0,0.923076923077,0.0,0.866666666667,0.689655172414,0.5,0.733333333333,0.685714285714,0.0,15,15,15,11,13,11,13,0,0,0,2,0,0,10,0,0,1,4,0,1,5,8,0,1,0,0,0,11,0,0,1,0,0,0,12,0,1,3,0,0,7,0
2_3,1,1,1,0.6375,0.588235294118,0.705882352941,0.9,0.5,0.611111111111,0.5,0.714285714286,1.0,0.5,0.888888888889,1.0,0.0625,0.645161290323,0.827586206897,0.642857142857,0.64,0.758620689655,0.111111111111,14,12,18,9,11,16,10,0,0,0,4,0,0,12,0,0,0,0,0,1,9,7,0,1,0,0,1,8,0,0,0,0,0,0,11,0,7,4,0,1,3,1
2_3,1,1,5,0.55,0.666666666667,0.451612903226,0.923076923077,0.5,0.833333333333,0.111111111111,0.666666666667,0.736842105263,0.666666666667,0.75,0.5,0.0625,0.666666666667,0.56,0.774193548387,0.6,0.625,0.08,9,19,18,8,10,16,6,0,1,0,1,1,0,14,0,2,0,3,1,1,12,3,0,1,0,0,0,6,0,2,2,2,0,0,5,1,0,14,0,1,0,1
2_3,1,3,0,0.9875,1.0,1.0,1.0,1.0,1.0,0.944444444444,1.0,0.933333333333,1.0,1.0,1.0,1.0,1.0,0.965517241379,1.0,1.0,1.0,0.971428571429,12,15,15,11,10,17,12,0,0,0,0,0,0,14,0,0,0,1,0,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,17
2_3,1,3,6,0.5625,0.916666666667,0.571428571429,0.8,0.588235294118,0.291666666667,0.5,0.733333333333,0.222222222222,0.444444444444,1.0,1.0,0.416666666667,0.814814814815,0.32,0.571428571429,0.740740740741,0.451612903226,0.454545454545,15,18,18,10,7,12,11,0,0,0,4,0,1,4,2,0,6,5,0,3,8,7,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,7,5
2_3,1,3,1,0.2875,1.0,0.5,0.0,0.0,0.188679245283,0.0,0.1,0.6,0.0,0.0,1.0,0.0,0.181818181818,0.545454545455,0.0,0.0,0.31746031746,0.0,10,20,19,7,10,14,1,0,0,0,9,0,0,12,0,0,6,2,0,5,0,0,14,0,0,4,0,0,3,0,0,0,0,0,10,0,0,3,0,0,11,0
2_3,1,3,5,0.3375,0.833333333333,0.866666666667,0.0,1.0,0.127272727273,0.0,0.454545454545,0.722222222222,0.0,0.181818181818,1.0,0.0,0.588235294118,0.787878787879,0.0,0.307692307692,0.225806451613,0.0,11,18,20,11,7,13,5,0,0,0,5,1,0,13,1,0,4,0,0,0,0,0,20,0,0,1,0,2,8,0,0,0,0,0,7,0,1,1,0,0,11,0
2_3,1,6,0,0.9625,1.0,1.0,1.0,0.923076923077,0.875,0.944444444444,1.0,0.846153846154,1.0,1.0,1.0,0.944444444444,1.0,0.916666666667,1.0,0.96,0.933333333333,0.944444444444,15,13,15,12,7,18,15,0,0,0,0,0,0,11,0,0,1,1,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,1,0,17
2_3,1,6,6,0.35,0.357142857143,0.285714285714,0.0,0.666666666667,0.15625,0.0,0.833333333333,0.0909090909091,0.0,1.0,0.714285714286,0.0,0.5,0.137931034483,0.0,0.8,0.25641025641,0.0,6,22,15,16,7,14,5,1,0,0,0,0,4,2,0,0,14,2,1,4,0,8,2,0,0,0,0,16,0,0,1,0,0,0,5,1,3,0,0,0,11,0
2_3,1,6,1,0.125,0.0,0.0,0.0,0.0,0.126582278481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.224719101124,0.0,12,24,12,10,10,12,0,0,0,0,12,0,0,0,0,0,24,0,0,0,0,0,12,0,1,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,12,0
2_3,1,6,5,0.125,0.0,0.0,0.0,0.0,0.126582278481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.224719101124,0.0,10,15,19,10,10,16,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0,10,0,1,0,0,0,15,0
0_1_2,3,0,0,0.975,1.0,1.0,1.0,1.0,1.0,0.92,0.909090909091,0.888888888889,1.0,1.0,1.0,1.0,0.952380952381,0.941176470588,1.0,1.0,1.0,0.958333333333,11,9,15,14,8,23,10,0,0,0,0,1,0,8,0,0,0,1,0,0,15,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,23
0_1_2,3,0,6,0.35,0.0,0.35,0.0,0.357142857143,0.0,0.333333333333,0.0,0.583333333333,0.0,1.0,0.0,0.4,0.0,0.4375,0.0,0.526315789474,0.0,0.363636363636,15,12,15,15,8,15,0,0,0,14,0,1,0,7,0,2,0,3,0,2,0,11,0,2,0,0,0,15,0,0,0,2,0,0,0,6,0,9,0,0,0,6
0_1_2,3,0,1,0.3875,0.0,0.392857142857,0.444444444444,0.325,1.0,1.0,0.0,0.785714285714,0.307692307692,0.928571428571,0.4,0.0434782608696,0.0,0.52380952381,0.363636363636,0.481481481481,0.571428571429,0.0833333333333,11,14,13,14,5,23,0,0,3,8,0,0,0,11,0,3,0,0,0,2,4,7,0,0,0,0,1,13,0,0,0,3,0,0,2,0,0,12,1,9,0,1
0_1_2,3,0,5,0.2875,0.0,0.242424242424,0.5,0.25,0.333333333333,0.5,0.0,0.8,0.416666666667,0.666666666667,0.0833333333333,0.0625,0.0,0.372093023256,0.454545454545,0.363636363636,0.133333333333,0.111111111111,18,10,12,12,12,16,0,6,0,10,2,0,0,8,1,1,0,0,0,2,5,5,0,0,0,1,3,8,0,0,0,8,0,2,1,1,0,8,1,6,0,1
0_1_2,3,1,0,0.8125,1.0,0.714285714286,0.65,0.8125,1.0,0.95,0.307692307692,0.714285714286,1.0,1.0,0.75,1.0,0.470588235294,0.714285714286,0.787878787879,0.896551724138,0.857142857143,0.974358974359,13,14,13,13,8,19,4,2,7,0,0,0,0,10,0,3,0,1,0,0,13,0,0,0,0,0,0,13,0,0,0,2,0,0,6,0,0,0,0,0,0,19
0_1_2,3,1,6,0.3375,1.0,0.208333333333,0.5,0.371428571429,1.0,0.0,0.181818181818,0.555555555556,0.238095238095,1.0,0.222222222222,0.0,0.307692307692,0.30303030303,0.322580645161,0.541666666667,0.363636363636,0.0,11,9,21,13,9,17,2,0,5,4,0,0,0,5,0,3,0,1,0,2,5,14,0,0,0,0,0,13,0,0,0,1,0,0,2,6,0,16,0,1,0,0
0_1_2,3,1,1,0.55,0.666666666667,0.625,0.391304347826,0.333333333333,1.0,0.7,0.4,0.652173913043,0.818181818182,0.333333333333,0.833333333333,0.388888888889,0.5,0.63829787234,0.529411764706,0.333333333333,0.909090909091,0.5,10,23,11,12,6,18,4,1,1,3,0,1,1,15,3,3,0,1,0,0,9,2,0,0,0,0,8,4,0,0,0,0,0,0,5,1,1,8,2,0,0,7
0_1_2,3,1,5,0.4,0.5,0.444444444444,0.416666666667,0.4,0.555555555556,0.2,0.230769230769,0.8,0.333333333333,0.571428571429,0.5,0.166666666667,0.315789473684,0.571428571429,0.37037037037,0.470588235294,0.526315789474,0.181818181818,13,10,15,14,10,18,3,0,0,2,2,6,0,8,0,0,1,1,1,0,5,7,0,2,1,2,3,8,0,0,1,0,0,1,5,3,0,8,4,2,1,3
0_1_2,3,3,0,0.8125,1.0,0.866666666667,0.611111111111,0.6875,1.0,0.947368421053,0.25,0.764705882353,1.0,1.0,0.9,0.947368421053,0.4,0.8125,0.758620689655,0.814814814815,0.947368421053,0.947368421053,12,17,11,11,10,19,3,0,7,2,0,0,0,13,0,3,0,1,0,0,11,0,0,0,0,0,0,11,0,0,0,1,0,0,9,0,0,1,0,0,0,18
0_1_2,3,3,6,0.2125,1.0,0.3125,0.0,0.2,0.0,0.0,0.0833333333333,0.714285714286,0.0,1.0,0.0,0.0,0.153846153846,0.434782608696,0.0,0.333333333333,0.0,0.0,12,14,15,6,15,18,1,0,0,6,0,5,0,10,0,4,0,0,0,2,0,13,0,0,0,0,0,6,0,0,0,3,0,0,0,12,0,17,0,1,0,0
0_1_2,3,3,1,0.3875,1.0,0.5,0.5,0.3,1.0,0.0,0.166666666667,0.733333333333,0.222222222222,1.0,0.285714285714,0.0,0.285714285714,0.594594594595,0.307692307692,0.461538461538,0.444444444444,0.0,12,15,18,12,7,16,2,1,3,4,0,2,0,11,0,4,0,0,0,0,4,14,0,0,0,0,0,12,0,0,0,1,0,0,2,4,0,9,1,6,0,0
0_1_2,3,3,5,0.4875,1.0,0.454545454545,0.8,0.416666666667,0.75,0.166666666667,0.2,0.714285714286,0.421052631579,1.0,0.5,0.0625,0.333333333333,0.555555555556,0.551724137931,0.588235294118,0.6,0.0909090909091,10,14,19,15,6,16,2,1,0,4,1,2,0,10,1,3,0,0,0,1,8,9,0,1,0,0,0,15,0,0,0,1,0,0,3,2,0,9,1,5,0,1
0_1_2,3,6,0,0.7125,1.0,1.0,0.25,0.384615384615,1.0,0.952380952381,0.5,0.857142857143,0.117647058824,1.0,1.0,1.0,0.666666666667,0.923076923077,0.16,0.555555555556,1.0,0.975609756098,12,14,17,10,7,20,6,0,6,0,0,0,0,12,0,1,0,1,0,0,2,15,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,20
0_1_2,3,6,6,0.3875,1.0,0.333333333333,0.366666666667,1.0,0.5,0.368421052632,0.0909090909091,0.111111111111,0.916666666667,0.0769230769231,0.222222222222,0.823529411765,0.166666666667,0.166666666667,0.52380952381,0.142857142857,0.307692307692,0.509090909091,11,18,12,13,9,17,1,0,3,0,1,6,0,2,4,0,0,12,0,1,11,0,0,0,0,0,12,1,0,0,0,1,0,0,2,6,0,2,0,0,1,14
0_1_2,3,6,1,0.3125,1.0,0.235294117647,0.888888888889,0.470588235294,0.0,0.0,0.125,0.5,0.533333333333,0.8,0.0,0.0,0.222222222222,0.32,0.666666666667,0.592592592593,0.0,0.0,8,16,15,10,13,18,1,2,0,2,0,3,0,8,1,2,0,5,0,1,8,5,0,1,0,0,0,8,0,2,0,5,0,0,0,8,0,18,0,0,0,0
0_1_2,3,6,5,0.375,0.888888888889,0.3125,1.0,0.3,0.4,0.0,0.470588235294,0.5,0.25,0.9,0.444444444444,0.0,0.615384615385,0.384615384615,0.4,0.45,0.421052631579,0.0,17,10,16,10,9,18,8,0,0,6,1,2,0,5,0,0,3,2,0,0,4,9,0,3,0,1,0,9,0,0,0,1,0,0,4,4,1,9,0,6,2,0
0_1_3,2,0,0,0.9625,0.928571428571,1.0,1.0,1.0,1.0,0.909090909091,1.0,0.923076923077,0.882352941176,1.0,1.0,1.0,0.962962962963,0.96,0.9375,1.0,1.0,0.952380952381,13,13,17,13,4,20,13,0,0,0,0,0,0,12,0,0,0,1,1,0,15,0,0,1,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,20
0_1_3,2,0,6,0.225,0.0,0.0,0.0,0.333333333333,0.170212765957,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.290909090909,0.0,12,16,14,10,8,20,0,1,0,3,8,0,0,0,0,5,11,0,0,1,0,12,1,0,0,0,0,10,0,0,0,0,0,0,8,0,0,1,0,0,19,0
0_1_3,2,0,1,0.1125,0.0,0.0,1.0,0.0,0.0923076923077,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,0.222222222222,0.0,0.169014084507,0.0,12,14,24,8,6,16,0,0,0,0,12,0,0,0,0,0,14,0,0,1,3,0,9,11,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,16,0
0_1_3,2,0,5,0.225,1.0,0.0,0.7,1.0,0.106060606061,0.0,0.375,0.0,0.35,0.0714285714286,1.0,0.0,0.545454545455,0.0,0.466666666667,0.133333333333,0.191780821918,0.0,8,13,20,14,7,18,3,0,1,0,4,0,0,0,0,0,13,0,0,0,7,0,13,0,0,0,2,1,11,0,0,0,0,0,7,0,0,0,0,0,18,0
0_1_3,2,1,0,0.825,1.0,0.607142857143,0.928571428571,1.0,0.9,0.9375,1.0,0.894736842105,1.0,0.0769230769231,1.0,1.0,1.0,0.723404255319,0.962962962963,0.142857142857,0.947368421053,0.967741935484,11,19,13,13,9,15,11,0,0,0,0,0,0,17,0,0,1,1,0,0,13,0,0,0,0,11,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,15
0_1_3,2,1,6,0.4875,0.9,0.0,0.52380952381,0.375,1.0,0.458333333333,1.0,0.0,0.611111111111,0.272727272727,0.555555555556,0.52380952381,0.947368421053,0.0,0.564102564103,0.315789473684,0.714285714286,0.488888888889,9,12,18,11,9,21,9,0,0,0,0,0,0,0,2,2,0,8,1,2,11,3,0,1,0,0,8,3,0,0,0,0,0,0,5,4,0,10,0,0,0,11
0_1_3,2,1,1,0.45,0.9,0.173913043478,0.833333333333,1.0,0.5625,0.238095238095,0.9,0.25,0.25,0.285714285714,1.0,0.454545454545,0.9,0.205128205128,0.384615384615,0.444444444444,0.72,0.3125,10,16,20,14,9,11,9,0,0,0,1,0,0,4,1,0,0,11,1,12,5,0,0,2,0,6,0,4,1,3,0,0,0,0,9,0,0,1,0,0,5,5
0_1_3,2,1,5,0.5125,0.611111111111,0.266666666667,0.75,0.4,0.857142857143,0.384615384615,0.916666666667,0.285714285714,0.529411764706,0.5,0.5,0.384615384615,0.733333333333,0.275862068966,0.620689655172,0.444444444444,0.631578947368,0.384615384615,12,14,17,12,12,13,11,0,0,0,1,0,0,4,2,1,0,7,0,3,9,5,0,0,3,3,0,6,0,0,3,1,0,1,6,1,1,4,1,2,0,5
0_1_3,2,3,0,0.8875,1.0,0.695652173913,0.9375,0.833333333333,1.0,1.0,1.0,0.941176470588,1.0,0.555555555556,0.7,0.944444444444,1.0,0.8,0.967741935484,0.666666666667,0.823529411765,0.971428571429,11,17,15,9,10,18,11,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0,0,0,0,4,0,5,0,0,0,3,0,0,7,0,0,0,0,1,0,17
0_1_3,2,3,6,0.5,1.0,0.571428571429,0.0,0.428571428571,0.333333333333,0.538461538462,0.5,0.25,0.0,1.0,0.5,0.933333333333,0.666666666667,0.347826086957,0.0,0.6,0.4,0.682926829268,10,16,20,15,4,15,5,0,0,0,4,1,0,4,1,3,0,8,0,2,0,17,0,1,0,0,0,15,0,0,0,0,0,0,2,2,0,1,0,0,0,14
0_1_3,2,3,1,0.1,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.190476190476,0.0,13,15,15,11,8,18,0,0,0,0,13,0,0,0,0,0,14,1,0,0,0,0,12,3,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,18,0
0_1_3,2,3,5,0.25,1.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.357142857143,0.0,0.571428571429,0.0,1.0,0.0,0.526315789474,0.0,0.695652173913,0.0,0.2,0.0,14,18,14,10,7,17,5,0,0,0,9,0,0,0,1,0,16,1,0,0,8,0,6,0,0,0,0,0,8,2,0,0,0,0,7,0,0,0,0,0,17,0
0_1_3,2,6,0,0.775,0.857142857143,0.46875,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.266666666667,1.0,1.0,0.923076923077,0.63829787234,0.72,0.421052631579,1.0,1.0,6,15,16,15,8,20,6,0,0,0,0,0,0,15,0,0,0,0,1,6,9,0,0,0,0,11,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,20
0_1_3,2,6,6,0.425,0.666666666667,0.578947368421,0.55,0.6,0.0,0.25,0.222222222222,0.647058823529,0.916666666667,0.529411764706,0.0,0.047619047619,0.333333333333,0.611111111111,0.6875,0.5625,0.0,0.08,9,17,12,17,4,21,2,0,0,3,4,0,0,11,1,3,2,0,0,0,11,0,1,0,0,0,8,9,0,0,1,0,0,0,0,3,0,8,0,0,12,1
0_1_3,2,6,1,0.1875,1.0,0.25,0.9,0.0,0.0,0.0,0.1,0.294117647059,0.529411764706,0.0,0.0,0.0,0.181818181818,0.27027027027,0.666666666667,0.0,0.0,0.0,10,17,17,11,8,17,1,1,0,0,8,0,0,5,0,0,12,0,0,5,9,0,3,0,0,2,1,0,6,2,0,7,0,0,0,1,0,0,0,0,17,0
0_1_3,2,6,5,0.1375,1.0,1.0,0.0,0.0,0.118421052632,0.0,0.0909090909091,0.0526315789474,0.0,0.0,1.0,0.0,0.166666666667,0.1,0.0,0.0,0.211764705882,0.0,11,19,17,12,9,12,1,0,1,0,9,0,0,1,0,0,18,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,1,0,11,0
0_2_3,1,0,0,0.925,0.818181818182,0.818181818182,1.0,1.0,0.909090909091,0.95,1.0,0.75,0.9375,0.857142857143,1.0,1.0,0.9,0.782608695652,0.967741935484,0.923076923077,0.952380952381,0.974358974359,9,12,16,14,10,19,9,0,0,0,0,0,1,9,0,0,1,1,1,0,15,0,0,0,0,2,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,19
0_2_3,1,0,6,0.3625,0.833333333333,0.0,0.5,0.375,0.277777777778,0.307692307692,0.294117647059,0.0,0.142857142857,0.818181818182,0.5,0.470588235294,0.434782608696,0.0,0.222222222222,0.514285714286,0.357142857143,0.372093023256,17,11,14,11,10,17,5,0,2,3,4,3,1,0,0,1,0,9,0,0,2,11,0,1,0,2,0,9,0,0,0,0,0,0,5,5,0,0,0,0,9,8
0_2_3,1,0,1,0.125,0.375,0.1,0.0,0.0,0.104166666667,0.0,0.428571428571,0.111111111111,0.0,0.0,1.0,0.0,0.4,0.105263157895,0.0,0.0,0.188679245283,0.0,7,18,13,13,5,24,3,0,0,0,4,0,0,2,0,0,16,0,1,6,0,0,4,2,4,7,1,0,0,1,0,0,0,0,5,0,0,5,0,0,19,0
0_2_3,1,0,5,0.25,0.833333333333,0.75,0.0,0.75,0.116666666667,0.333333333333,0.454545454545,0.15,0.0,0.2,0.777777777778,0.133333333333,0.588235294118,0.25,0.0,0.315789473684,0.202898550725,0.190476190476,11,20,10,15,9,15,5,0,0,1,5,0,0,3,0,0,15,2,0,0,0,0,10,0,0,1,0,3,10,1,1,0,0,0,7,1,0,0,0,0,13,2
0_2_3,1,1,0,0.9625,1.0,0.928571428571,0.944444444444,1.0,1.0,0.933333333333,0.923076923077,0.928571428571,1.0,1.0,0.909090909091,1.0,0.96,0.928571428571,0.971428571429,1.0,0.952380952381,0.965517241379,13,14,17,11,11,14,12,0,0,0,0,1,0,13,1,0,0,0,0,0,17,0,0,0,0,0,0,11,0,0,0,1,0,0,10,0,0,0,0,0,0,14
